5519.  0.04380126
5539.  0.08990786
5559.  0.1360145
5579.  0.1821211
5599.  0.2282277
5619.  0.3275217
5639.  0.4296151
5659.  0.5317085
5679.  0.633802
5699.  0.7358953
5719.  0.773224
5739.  0.807144
5759.  0.841064
5779.  0.874984
5799.  0.908904
5819.  0.9240457
5839.  0.9381991
5859.  0.9523525
5879.  0.9665059
5899.  0.9806593
5919.  0.9849072
5939.  0.9886338
5959.  0.9923605
5979.  0.9960871
5999.  0.9998136
6019.  0.9981443
6039.  0.9961909
6059.  0.9942375
6079.  0.9922841
6099.  0.9903307
6119.  0.986642
6139.  0.982862
6159.  0.979082
6179.  0.975302
6199.  0.971522
6219.  0.9665293
6239.  0.9614726
6259.  0.956416
6279.  0.9513595
6299.  0.9463028
6319.  0.9403912
6339.  0.9344346
6359.  0.928478
6379.  0.9225214
6399.  0.9165648
6419.  0.9097245
6439.  0.9028377
6459.  0.8959509
6479.  0.8890641
6499.  0.8821774
6519.  0.8731247
6539.  0.8639581
6559.  0.8547915
6579.  0.845625
6599.  0.8364584
6619.  0.8284348
6639.  0.8204714
6659.  0.812508
6679.  0.8045446
6699.  0.7965811
6719.  0.7874589
6739.  0.7782757
6759.  0.7690926
6779.  0.7599094
6799.  0.7507262
6819.  0.7399088
6839.  0.7290561
6859.  0.6831747
6879.  0.5947644
6899.  0.6235222
6919.  0.6546627
6939.  0.6598986
6959.  0.6592396
6979.  0.6539456
6999.  0.6433622
7019.  0.632437
7039.  0.6214938
7059.  0.6105506
7079.  0.5996073
7099.  0.5886641
7119.  0.5780628
7139.  0.5674793
7159.  0.5519585
7179.  0.5141261
7199.  0.5008565
7219.  0.5141912
7239.  0.4884081
7259.  0.4830905
7279.  0.4751801
7299.  0.4692557
7319.  0.4660757
7339.  0.4644746
7359.  0.4537181
7379.  0.4429614
7399.  0.4322048
7419.  0.4211378
7439.  0.4100544
7459.  0.398971
7479.  0.3878876
7499.  0.3768041
7519.  0.3666138
7539.  0.3564704
7559.  0.346327
7579.  0.3329741
7599.  0.1677479
7619.  0.1822265
7639.  0.1836988
7659.  0.2443778
7679.  0.2740194
7699.  0.274785
7719.  0.2672118
7739.  0.2580484
7759.  0.248885
7779.  0.2397216
7799.  0.2305581
7819.  0.222405
7839.  0.214305
7859.  0.206205
7879.  0.198105
7899.  0.190005
7919.  0.1829627
7939.  0.1759761
7959.  0.1689896
7979.  0.1620029
7999.  0.1550163
8019.  0.1481088
8039.  0.1412054
8059.  0.134302
8079.  0.1273986
8099.  0.1204951
8119.  0.113433
8139.  0.1042413
8159.  0.09560721
8179.  0.08957684
8199.  0.08439822
8219.  0.08440465
8239.  0.0731139
8259.  0.07622898
8279.  0.07073012
8299.  0.06739359
8319.  0.06587439
8339.  0.06301609
8359.  0.06052184
8379.  0.05766502
8399.  0.05473848
8419.  0.052301
8439.  0.049881
8459.  0.04746101
8479.  0.045041
8499.  0.04262099
8519.  0.04014399
8539.  0.03766401
8559.  0.035184
8579.  0.03270401
8599.  0.030224
8619.  0.02823799
8639.  0.02627801
8659.  0.024318
8679.  0.02235801
8699.  0.020398
8719.  0.01867227
8739.  0.01695888
8759.  0.01524547
8779.  0.01353208
8799.  0.01181867
8819.  0.01119473
8839.  0.01062813
8859.  0.01006153
8879.  0.009494933
8899.  0.008928331
8919.  0.008056191
8939.  0.007086133
8959.  0.006008381
8979.  0.004940954
8999.  0.003921885
9019.  0.00327637
9039.  0.002643034
9059.  0.001797029
9079.  8.430770E-4
9099.  4.206395E-5
