3019.  0.00595156
3039.  0.01221636
3059.  0.02309798
3079.  0.03962238
3099.  0.05614678
3119.  0.08935013
3139.  0.1234313
3159.  0.1598621
3179.  0.1991645
3199.  0.2384669
3219.  0.2819139
3239.  0.3255791
3259.  0.3704702
3279.  0.4168594
3299.  0.4632485
3319.  0.5074706
3339.  0.5515786
3359.  0.5937601
3379.  0.6335869
3399.  0.6734137
3419.  0.706817
3439.  0.7398822
3459.  0.772305
3479.  0.8039426
3499.  0.8355802
3519.  0.8617594
3539.  0.8876514
3559.  0.911184
3579.  0.9318327
3599.  0.9524815
3619.  0.9660434
3639.  0.9792322
3659.  0.9889185
3679.  0.9943241
3699.  0.9997298
3719.  0.9951215
3739.  0.9899864
3759.  0.9791788
3779.  0.9614384
3799.  0.9436981
3819.  0.9016582
3839.  0.8583393
3859.  0.796242
3879.  0.7111933
3899.  0.6261445
3919.  0.5295876
3939.  0.4324251
3959.  0.3485199
3979.  0.2808175
3999.  0.2131152
4019.  0.174539
4039.  0.1374957
4059.  0.1052152
4079.  0.07875559
4099.  0.05229601
4119.  0.03288195
4139.  0.01383873
4159.  0.002759299
4179.  0.0014133
4199.  6.730154E-5
