3619.  0.005188899
3639.  0.0106509
3659.  0.0161129
3679.  0.0215749
3699.  0.0270369
3719.  0.04567197
3739.  0.06500039
3759.  0.08432879
3779.  0.1036572
3799.  0.1229856
3819.  0.2034355
3839.  0.2871022
3859.  0.370769
3879.  0.4544358
3899.  0.5381026
3919.  0.6106136
3939.  0.6825373
3959.  0.7544612
3979.  0.826385
3999.  0.8983088
4019.  0.9160191
4039.  0.9308761
4059.  0.9457331
4079.  0.9605901
4099.  0.9754471
4119.  0.9807138
4139.  0.9854759
4159.  0.9902379
4179.  0.9949999
4199.  0.9997619
4219.  0.9961593
4239.  0.9921165
4259.  0.9880738
4279.  0.9840309
4299.  0.9799881
4319.  0.9717742
4339.  0.9633408
4359.  0.9549074
4379.  0.946474
4399.  0.9380406
4419.  0.9227357
4439.  0.9070691
4459.  0.8914025
4479.  0.8757359
4499.  0.8600694
4519.  0.8379425
4539.  0.8154757
4559.  0.7930089
4579.  0.7705421
4599.  0.7480754
4619.  0.7277122
4639.  0.7074598
4659.  0.6872075
4679.  0.6669551
4699.  0.6467026
4719.  0.6259345
4739.  0.6051394
4759.  0.5843442
4779.  0.563549
4799.  0.5427538
4819.  0.5205833
4839.  0.4983405
4859.  0.4760977
4879.  0.4538549
4899.  0.4316122
4919.  0.4115859
4939.  0.3916762
4959.  0.3717667
4979.  0.3518571
4999.  0.3319475
5019.  0.3137527
5039.  0.295648
5059.  0.2775435
5079.  0.2594388
5099.  0.2413342
5119.  0.2241523
5139.  0.2070188
5159.  0.1898855
5179.  0.1727521
5199.  0.1556186
5219.  0.1440587
5239.  0.1327921
5259.  0.1215256
5279.  0.1102589
5299.  0.0989923
5319.  0.08852185
5339.  0.07809322
5359.  0.06766467
5379.  0.05723603
5399.  0.04680739
5419.  0.03948212
5439.  0.03232009
5459.  0.02515813
5479.  0.0179961
5499.  0.01083407
5519.  0.008485564
5539.  0.006390356
5559.  0.004295168
5579.  0.00219996
5599.  1.047524E-4
