1630.0 0.7490000128746033
1680.0 1.9170000553131104
1730.0 2.3299999237060547
1780.0 2.7980000972747803
1830.0 3.1089999675750732
1880.0 3.5420000553131104
1930.0 3.999000072479248
1980.0 4.429999828338623
2030.0 4.817999839782715
2080.0 5.24399995803833
2130.0 6.060999870300293
2180.0 7.218999862670898
2230.0 8.633999824523926
2280.0 11.25
2330.0 14.399999618530273
2380.0 17.874000549316406
2430.0 20.9060001373291
2480.0 22.08300018310547
2530.0 22.177000045776367
2580.0 22.253000259399414
2630.0 21.934999465942383
2680.0 20.981000900268555
2730.0 19.665000915527344
2780.0 17.851999282836914
2830.0 15.789999961853027
2880.0 13.645000457763672
2930.0 11.190999984741211
2980.0 8.71500015258789
3030.0 6.678999900817871
3080.0 4.7820000648498535
3130.0 3.3380000591278076
3180.0 2.5260000228881836
3230.0 1.9129999876022339
3280.0 1.434000015258789
3330.0 1.218999981880188
3380.0 1.1390000581741333
3430.0 1.062000036239624
3480.0 0.9890000224113464
3530.0 0.9210000038146973
3580.0 0.859000027179718
3630.0 0.8059999942779541
3680.0 0.7609999775886536
3730.0 0.7239999771118164
3780.0 0.6919999718666077
3830.0 0.6650000214576721
3880.0 0.640999972820282
3930.0 0.6200000047683716
3980.0 0.6010000109672546
4030.0 0.5809999704360962
4080.0 0.5609999895095825
4130.0 0.5389999747276306
4180.0 0.5139999985694885
4230.0 0.48399999737739563
4280.0 0.44999998807907104
4330.0 0.4129999876022339
4380.0 0.37400001287460327
4430.0 0.33399999141693115
4480.0 0.2939999997615814
4530.0 0.2540000081062317
4580.0 0.2160000056028366
4630.0 0.1809999942779541
4680.0 0.14900000393390656
4730.0 0.12200000137090683
4780.0 0.10000000149011612
4830.0 0.08299999684095383
4880.0 0.0689999982714653
4930.0 0.057999998331069946
4980.0 0.050999999046325684
5030.0 0.04500000178813934
5080.0 0.04100000113248825
5130.0 0.039000000804662704
5180.0 0.03700000047683716
5230.0 0.035999998450279236
5280.0 0.03400000184774399
5330.0 0.032999999821186066
5380.0 0.03099999949336052
5430.0 0.029999999329447746
5480.0 0.028999999165534973
5530.0 0.02800000086426735
5580.0 0.026000000536441803
5630.0 0.02500000037252903
5680.0 0.024000000208616257
5730.0 0.023000000044703484
5780.0 0.02199999988079071
5830.0 0.020999999716877937
5880.0 0.019999999552965164
5930.0 0.01899999938905239
5980.0 0.017999999225139618
6030.0 0.017000000923871994
6080.0 0.01600000075995922
6130.0 0.014999999664723873
6180.0 0.014000000432133675
6230.0 0.013000000268220901
6280.0 0.012000000104308128
6330.0 0.010999999940395355
6380.0 0.009999999776482582
6430.0 0.008999999612569809
6480.0 0.00800000037997961
6530.0 0.00800000037997961
6580.0 0.007000000216066837
6630.0 0.006000000052154064
6680.0 0.004999999888241291
6730.0 0.004000000189989805
6780.0 0.003000000026077032
6830.0 0.003000000026077032
6880.0 0.0020000000949949026
6930.0 0.0010000000474974513
